customer_id,visit_date,age,gender,cuisine_type,restaurant_location,party_size,wait_time,food_quality,service_quality,ambiance_rating,price_value,overall_rating,spending_per_person,total_spending,recommend,will_return,payment_method,visit_time,day_of_week,is_weekend,response_time,cleanliness,review_text
1287,2025-08-31,25,Female,Italian,North Jakarta,4,20,3,2,3,3,2.8,211976,847904,No,No,Debit Card,Late Night,Sunday,1,23,4,Food was okay. Service was slow and inattentive. Might give it another try.
1288,2025-08-07,32,Female,Chinese,South Jakarta,1,6,2,3,2,1,2.0,124495,124495,No,No,Credit Card,Dinner,Thursday,0,28,5,The Chinese was disappointing. Service was acceptable. Probably won't return.
1289,2024-07-08,46,Male,Western,North Jakarta,6,15,3,4,3,4,3.5,142389,854334,Yes,Yes,E-Wallet,Late Night,Monday,0,13,4,Food was okay. Staff went above and beyond. Might give it another try.
1290,2025-01-06,61,Female,Italian,South Jakarta,8,17,4,4,2,4,3.5,327367,2618936,Yes,Yes,E-Wallet,Lunch,Monday,0,19,4,Best Italian I've had in a long time! Friendly staff and quick service. Might give it another try.
1291,2024-02-19,46,Male,Arabic,Tangerang,7,48,4,3,3,4,3.5,51785,362495,Yes,Yes,Credit Card,Breakfast,Monday,0,25,3,Best Arabic I've had in a long time! Service was acceptable. Might give it another try.
1292,2024-07-20,58,Female,Indonesian,Depok,2,6,4,5,5,5,4.8,73923,147846,Yes,Yes,Credit Card,Late Night,Saturday,1,26,3,The Indonesian food was absolutely delicious! Friendly staff and quick service. Definitely coming back!
1293,2025-10-15,64,Male,Japanese,North Jakarta,3,25,5,4,4,5,4.5,63877,191631,Yes,Yes,QRIS,Breakfast,Wednesday,0,29,3,Best Japanese I've had in a long time! Friendly staff and quick service. Definitely coming back!
1294,2025-04-01,43,Male,Korean,West Jakarta,1,17,1,2,3,2,2.0,234058,234058,No,No,Debit Card,Lunch,Tuesday,0,28,3,Portions were too small for the price. Poor customer service. Probably won't return.
1295,2024-08-20,56,Male,Arabic,Depok,4,27,4,3,4,3,3.5,483715,1934860,Yes,Yes,Debit Card,Lunch,Tuesday,0,10,3,"Amazing Arabic cuisine, authentic flavors! Service was acceptable. Might give it another try."
1296,2025-01-15,58,Female,Chinese,East Jakarta,3,5,4,4,5,5,4.5,484270,1452810,Yes,Yes,Debit Card,Lunch,Wednesday,0,12,4,Best Chinese I've had in a long time! Friendly staff and quick service. Definitely coming back!
1297,2025-09-23,45,Male,Western,Bekasi,1,35,4,4,5,5,4.5,73887,73887,Yes,Yes,QRIS,Late Night,Tuesday,0,30,3,"Amazing Western cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
1298,2024-06-21,50,Male,Chinese,Tangerang,1,11,2,1,1,2,1.5,102311,102311,No,No,Cash,Lunch,Friday,0,27,3,Portions were too small for the price. Staff seemed uninterested. Probably won't return.
1299,2024-08-09,49,Female,Mexican,North Jakarta,7,35,3,3,3,2,2.8,126099,882693,No,No,Debit Card,Lunch,Friday,0,27,3,Food was okay. Service was acceptable. Might give it another try.
1300,2025-06-08,27,Male,Western,Central Jakarta,2,53,4,3,4,5,4.0,401458,802916,Yes,Yes,QRIS,Lunch,Sunday,1,10,5,"Amazing Western cuisine, authentic flavors! Service was acceptable. Definitely coming back!"
1301,2025-06-24,40,Female,Italian,Tangerang,3,57,3,4,5,3,3.8,254268,762804,Yes,Yes,Debit Card,Lunch,Tuesday,0,7,5,Food was okay. Great customer service experience. Might give it another try.
1302,2025-03-11,25,Male,Mexican,Tangerang,8,22,1,1,2,3,1.8,215284,1722272,No,No,Debit Card,Breakfast,Tuesday,0,25,5,Portions were too small for the price. Had to wait too long for everything. Probably won't return.
1303,2025-07-05,38,Male,Italian,South Jakarta,4,54,4,5,5,4,4.5,316714,1266856,Yes,Yes,Cash,Late Night,Saturday,1,26,4,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
1304,2025-05-01,42,Male,Indian,North Jakarta,8,7,4,4,5,3,4.0,469054,3752432,Yes,Yes,Debit Card,Breakfast,Thursday,0,18,5,The Indian food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
1305,2025-03-23,35,Male,Japanese,Bekasi,6,32,3,5,5,3,4.0,352111,2112666,Yes,Yes,E-Wallet,Lunch,Sunday,1,23,4,Food was okay. Staff went above and beyond. Definitely coming back!
1306,2024-11-26,46,Female,Indian,West Jakarta,1,35,1,1,2,1,1.2,277853,277853,No,No,Debit Card,Late Night,Tuesday,0,8,3,The Indian was disappointing. Service was slow and inattentive. Probably won't return.
1307,2025-02-22,64,Male,Indonesian,North Jakarta,2,17,4,3,4,3,3.5,292618,585236,Yes,Yes,QRIS,Late Night,Saturday,1,17,3,Fresh ingredients and perfect seasoning. Service was acceptable. Might give it another try.
1308,2024-09-12,54,Female,Chinese,South Jakarta,3,32,5,4,4,5,4.5,453959,1361877,Yes,Yes,Debit Card,Late Night,Thursday,0,26,3,"Amazing Chinese cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
1309,2024-07-29,47,Female,Arabic,Depok,7,27,4,2,4,4,3.5,349717,2448019,Yes,Yes,Cash,Breakfast,Monday,0,25,4,"Amazing Arabic cuisine, authentic flavors! Service was slow and inattentive. Might give it another try."
1310,2024-07-30,39,Female,Chinese,Central Jakarta,6,16,2,2,2,2,2.0,113465,680790,No,No,QRIS,Breakfast,Tuesday,0,29,4,The Chinese was disappointing. Had to wait too long for everything. Probably won't return.
1311,2024-03-18,49,Female,Mexican,North Jakarta,8,56,4,3,5,3,3.8,50624,404992,Yes,Yes,Debit Card,Late Night,Monday,0,17,4,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
1312,2024-04-12,37,Female,Korean,Tangerang,5,41,5,5,5,4,4.8,270090,1350450,Yes,Yes,Debit Card,Late Night,Friday,0,27,3,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
1313,2025-09-30,34,Female,Italian,Central Jakarta,7,20,4,5,3,4,4.0,154427,1080989,Yes,Yes,Credit Card,Dinner,Tuesday,0,23,4,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
1314,2024-10-28,57,Male,Korean,Depok,2,12,3,5,5,4,4.2,166779,333558,Yes,Yes,Cash,Breakfast,Monday,0,27,4,Food was okay. Friendly staff and quick service. Definitely coming back!
1315,2024-04-21,55,Female,Italian,West Jakarta,6,27,1,3,1,2,1.8,266806,1600836,No,No,Debit Card,Dinner,Sunday,1,12,3,Not authentic at all. Service was acceptable. Probably won't return.
1316,2024-02-16,38,Female,Western,Bekasi,7,27,4,5,4,3,4.0,206519,1445633,Yes,Yes,Cash,Lunch,Friday,0,14,5,Best Western I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
1317,2024-01-03,34,Male,Mexican,South Jakarta,7,41,4,2,4,3,3.2,194592,1362144,No,Yes,QRIS,Lunch,Wednesday,0,23,4,"Food was exceptional, especially the main course. Had to wait too long for everything. Might give it another try."
1318,2025-07-17,44,Female,Italian,West Jakarta,3,19,3,2,3,2,2.5,117268,351804,No,No,QRIS,Lunch,Thursday,0,23,5,Food was okay. Poor customer service. Might give it another try.
1319,2024-01-20,52,Female,Japanese,East Jakarta,3,11,3,2,1,1,1.8,412425,1237275,No,No,Debit Card,Late Night,Saturday,1,29,3,Food was okay. Service was slow and inattentive. Probably won't return.
1320,2025-05-24,48,Female,Mexican,Bekasi,4,23,5,5,5,5,5.0,119159,476636,Yes,Yes,Debit Card,Breakfast,Saturday,1,6,4,The Mexican food was absolutely delicious! Friendly staff and quick service. Definitely coming back!
1321,2025-07-10,35,Female,Mexican,Tangerang,2,14,4,2,2,2,2.5,436555,873110,No,No,Cash,Breakfast,Thursday,0,11,5,The Mexican food was absolutely delicious! Staff seemed uninterested. Might give it another try.
1322,2025-08-14,47,Female,Thai,Bekasi,7,17,5,4,5,5,4.8,490183,3431281,Yes,Yes,E-Wallet,Late Night,Thursday,0,30,3,The Thai food was absolutely delicious! Staff went above and beyond. Definitely coming back!
1323,2023-12-05,54,Male,Japanese,North Jakarta,6,40,3,4,5,4,4.0,257905,1547430,Yes,Yes,E-Wallet,Breakfast,Tuesday,0,7,3,Food was okay. Friendly staff and quick service. Definitely coming back!
1324,2024-07-11,52,Female,Italian,East Jakarta,5,16,3,2,4,4,3.2,121162,605810,No,Yes,Credit Card,Lunch,Thursday,0,14,4,Food was okay. Staff seemed uninterested. Might give it another try.
1325,2025-05-21,36,Male,Mexican,Tangerang,4,46,1,2,1,3,1.8,286329,1145316,No,No,QRIS,Late Night,Wednesday,0,30,5,Not authentic at all. Server was rude and unprofessional. Probably won't return.
1326,2024-02-11,19,Male,Western,Bekasi,3,41,4,5,3,3,3.8,471903,1415709,Yes,Yes,Credit Card,Dinner,Sunday,1,7,4,"Food was exceptional, especially the main course. Great customer service experience. Might give it another try."
1327,2024-08-09,34,Male,Italian,North Jakarta,4,58,3,3,3,5,3.5,466252,1865008,Yes,Yes,Cash,Breakfast,Friday,0,10,3,Food was okay. Service was acceptable. Might give it another try.
1328,2024-03-05,53,Female,Thai,Tangerang,6,16,5,5,4,4,4.5,155403,932418,Yes,Yes,Debit Card,Lunch,Tuesday,0,5,3,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
1329,2025-07-07,19,Male,Indian,Tangerang,2,18,2,2,2,2,2.0,153425,306850,No,No,Cash,Late Night,Monday,0,7,5,Not authentic at all. Poor customer service. Probably won't return.
1330,2025-05-24,62,Male,Vietnamese,Tangerang,8,28,2,2,1,2,1.8,369643,2957144,No,No,QRIS,Lunch,Saturday,1,28,3,Overcooked and underseasoned dishes. Had to wait too long for everything. Probably won't return.
1331,2025-06-21,29,Female,Vietnamese,Bekasi,4,8,1,1,3,3,2.0,341571,1366284,No,No,Cash,Lunch,Saturday,1,5,3,Not authentic at all. Staff seemed uninterested. Probably won't return.
1332,2024-03-08,35,Male,Italian,West Jakarta,5,34,3,3,1,1,2.0,288141,1440705,No,No,Debit Card,Lunch,Friday,0,26,3,Food was okay. Service was acceptable. Probably won't return.
1333,2024-09-22,36,Male,Indian,Central Jakarta,8,57,5,5,5,5,5.0,432545,3460360,Yes,Yes,Credit Card,Dinner,Sunday,1,13,4,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
1334,2024-09-03,24,Male,Mexican,Central Jakarta,7,28,4,3,2,4,3.2,295975,2071825,No,Yes,Debit Card,Breakfast,Tuesday,0,10,3,Best Mexican I've had in a long time! Service was acceptable. Might give it another try.
1335,2025-03-16,38,Male,Arabic,Bekasi,7,30,5,4,5,5,4.8,437709,3063963,Yes,Yes,Debit Card,Lunch,Sunday,1,25,3,"Amazing Arabic cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
1336,2024-04-29,46,Male,Indonesian,South Jakarta,3,10,1,1,3,2,1.8,319228,957684,No,No,Credit Card,Late Night,Monday,0,30,5,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
1337,2024-09-27,57,Male,Vietnamese,South Jakarta,8,59,2,2,3,1,2.0,468349,3746792,No,No,Debit Card,Dinner,Friday,0,8,5,Portions were too small for the price. Staff seemed uninterested. Probably won't return.
1338,2024-06-03,57,Female,Indian,West Jakarta,6,52,2,1,1,1,1.2,124503,747018,No,No,E-Wallet,Lunch,Monday,0,12,5,Not authentic at all. Had to wait too long for everything. Probably won't return.
1339,2025-05-08,47,Male,Indonesian,Central Jakarta,6,59,3,3,3,4,3.2,142352,854112,No,Yes,E-Wallet,Dinner,Thursday,0,26,4,Food was okay. Service was acceptable. Might give it another try.
1340,2024-10-01,55,Female,Chinese,East Jakarta,1,49,2,3,3,3,2.8,282164,282164,No,No,Credit Card,Late Night,Tuesday,0,21,5,Overcooked and underseasoned dishes. Service was acceptable. Might give it another try.
1341,2024-12-02,55,Female,Italian,North Jakarta,8,6,2,3,4,4,3.2,247930,1983440,No,Yes,QRIS,Breakfast,Monday,0,24,4,Overcooked and underseasoned dishes. Service was acceptable. Might give it another try.
1342,2024-06-21,30,Female,Korean,North Jakarta,3,30,5,5,4,4,4.5,363384,1090152,Yes,Yes,Cash,Dinner,Friday,0,10,4,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
1343,2025-06-21,49,Female,Indian,West Jakarta,3,27,2,3,2,3,2.5,233128,699384,No,No,QRIS,Lunch,Saturday,1,30,5,The Indian was disappointing. Service was acceptable. Might give it another try.
1344,2024-10-15,26,Male,Vietnamese,Bekasi,3,14,3,3,4,4,3.5,164486,493458,Yes,Yes,Credit Card,Lunch,Tuesday,0,23,4,Food was okay. Service was acceptable. Might give it another try.
1345,2025-07-10,38,Female,Chinese,Tangerang,4,34,4,3,2,4,3.2,428913,1715652,No,Yes,Cash,Breakfast,Thursday,0,18,4,"Amazing Chinese cuisine, authentic flavors! Service was acceptable. Might give it another try."
1346,2024-08-02,22,Female,Vietnamese,North Jakarta,1,46,3,3,3,5,3.5,106082,106082,Yes,Yes,Debit Card,Breakfast,Friday,0,6,4,Food was okay. Service was acceptable. Might give it another try.
1347,2025-09-30,54,Male,Indonesian,South Jakarta,2,16,2,2,2,3,2.2,442787,885574,No,No,Cash,Dinner,Tuesday,0,22,3,Portions were too small for the price. Service was slow and inattentive. Might give it another try.
1348,2025-10-27,45,Female,Western,Depok,7,24,1,3,1,3,2.0,221293,1549051,No,No,Cash,Breakfast,Monday,0,17,4,Portions were too small for the price. Service was acceptable. Probably won't return.
1349,2024-10-10,37,Male,Vietnamese,Central Jakarta,1,55,4,5,5,5,4.8,281863,281863,Yes,Yes,QRIS,Dinner,Thursday,0,21,4,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
1350,2024-05-31,65,Female,Vietnamese,Tangerang,5,60,5,5,5,4,4.8,362367,1811835,Yes,Yes,E-Wallet,Dinner,Friday,0,26,3,"Amazing Vietnamese cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
1351,2024-08-13,25,Male,Thai,West Jakarta,3,9,2,2,3,4,2.8,83535,250605,No,No,Credit Card,Dinner,Tuesday,0,22,3,Overcooked and underseasoned dishes. Staff seemed uninterested. Might give it another try.
1352,2024-11-27,25,Female,Korean,South Jakarta,2,35,4,5,5,5,4.8,361459,722918,Yes,Yes,QRIS,Breakfast,Wednesday,0,25,3,Best Korean I've had in a long time! Staff went above and beyond. Definitely coming back!
1353,2025-10-14,50,Male,Japanese,Central Jakarta,1,19,5,5,4,5,4.8,410809,410809,Yes,Yes,Debit Card,Breakfast,Tuesday,0,16,3,The Japanese food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
1354,2025-06-27,65,Male,Western,Bekasi,4,39,4,4,4,5,4.2,381249,1524996,Yes,Yes,Credit Card,Dinner,Friday,0,12,5,Best Western I've had in a long time! Friendly staff and quick service. Definitely coming back!
1355,2025-06-15,33,Male,Indian,West Jakarta,7,58,4,4,4,2,3.5,81269,568883,Yes,Yes,E-Wallet,Late Night,Sunday,1,10,4,"Food was exceptional, especially the main course. Staff went above and beyond. Might give it another try."
1356,2024-02-17,45,Male,Chinese,West Jakarta,4,60,5,4,4,5,4.5,263652,1054608,Yes,Yes,Credit Card,Breakfast,Saturday,1,25,5,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
1357,2024-05-08,43,Male,Thai,Depok,2,20,5,5,4,4,4.5,88999,177998,Yes,Yes,Debit Card,Lunch,Wednesday,0,11,3,"Amazing Thai cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
1358,2025-02-18,63,Male,Japanese,East Jakarta,6,16,5,5,5,4,4.8,327010,1962060,Yes,Yes,E-Wallet,Late Night,Tuesday,0,20,4,Best Japanese I've had in a long time! Service was excellent and attentive. Definitely coming back!
1359,2025-08-07,42,Male,Vietnamese,Central Jakarta,7,53,5,3,3,5,4.0,332185,2325295,Yes,Yes,QRIS,Dinner,Thursday,0,12,3,The Vietnamese food was absolutely delicious! Service was acceptable. Definitely coming back!
1360,2024-12-17,57,Male,Korean,Depok,7,12,5,5,4,5,4.8,361123,2527861,Yes,Yes,E-Wallet,Lunch,Tuesday,0,22,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1361,2024-01-21,37,Female,Vietnamese,Depok,3,52,3,3,1,3,2.5,254886,764658,No,No,E-Wallet,Dinner,Sunday,1,27,4,Food was okay. Service was acceptable. Might give it another try.
1362,2025-07-18,52,Female,Indonesian,Bekasi,2,13,4,3,4,5,4.0,315934,631868,Yes,Yes,QRIS,Lunch,Friday,0,15,4,Fresh ingredients and perfect seasoning. Service was acceptable. Definitely coming back!
1363,2025-07-22,32,Female,Vietnamese,Tangerang,1,53,5,5,4,5,4.8,368677,368677,Yes,Yes,Credit Card,Late Night,Tuesday,0,9,5,"Food was exceptional, especially the main course. Server was knowledgeable and helpful. Definitely coming back!"
1364,2024-06-03,44,Female,Arabic,North Jakarta,2,53,5,5,5,5,5.0,61321,122642,Yes,Yes,QRIS,Late Night,Monday,0,14,5,The Arabic food was absolutely delicious! Staff went above and beyond. Definitely coming back!
1365,2025-05-18,61,Female,Mexican,Bekasi,5,30,3,5,3,5,4.0,470469,2352345,Yes,Yes,QRIS,Breakfast,Sunday,1,18,4,Food was okay. Server was knowledgeable and helpful. Definitely coming back!
1366,2024-05-25,33,Female,Korean,Bekasi,4,30,2,2,3,3,2.5,64656,258624,No,No,Cash,Breakfast,Saturday,1,30,5,Overcooked and underseasoned dishes. Had to wait too long for everything. Might give it another try.
1367,2025-08-30,28,Female,Italian,Bekasi,3,12,1,2,1,2,1.5,70491,211473,No,No,E-Wallet,Breakfast,Saturday,1,5,5,Not authentic at all. Had to wait too long for everything. Probably won't return.
1368,2024-02-23,29,Female,Western,North Jakarta,6,38,1,1,3,3,2.0,350487,2102922,No,No,QRIS,Dinner,Friday,0,20,4,Food was mediocre at best. Service was slow and inattentive. Probably won't return.
1369,2024-09-22,60,Male,Arabic,Depok,5,58,3,2,2,1,2.0,57638,288190,No,No,Debit Card,Dinner,Sunday,1,5,3,Food was okay. Poor customer service. Probably won't return.
1370,2025-09-29,18,Male,Italian,Bekasi,7,53,4,5,5,5,4.8,388191,2717337,Yes,Yes,Debit Card,Late Night,Monday,0,14,3,The Italian food was absolutely delicious! Server was knowledgeable and helpful. Definitely coming back!
1371,2024-04-18,53,Female,Arabic,East Jakarta,8,39,4,4,5,3,4.0,313535,2508280,Yes,Yes,E-Wallet,Late Night,Thursday,0,10,4,The Arabic food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
1372,2024-10-02,59,Male,Italian,South Jakarta,4,32,5,3,3,3,3.5,192283,769132,Yes,Yes,Cash,Dinner,Wednesday,0,9,5,Best Italian I've had in a long time! Service was acceptable. Might give it another try.
1373,2024-07-20,56,Male,Thai,Depok,5,47,4,5,4,4,4.2,136420,682100,Yes,Yes,Cash,Lunch,Saturday,1,30,3,The Thai food was absolutely delicious! Great customer service experience. Definitely coming back!
1374,2023-11-27,25,Female,Indian,Tangerang,8,13,4,3,3,3,3.2,115475,923800,No,Yes,QRIS,Dinner,Monday,0,12,3,The Indian food was absolutely delicious! Service was acceptable. Might give it another try.
1375,2023-12-16,58,Female,Korean,Central Jakarta,5,36,4,4,4,5,4.2,201295,1006475,Yes,Yes,Cash,Lunch,Saturday,1,24,4,Best Korean I've had in a long time! Staff went above and beyond. Definitely coming back!
1376,2024-11-08,38,Male,Japanese,East Jakarta,4,25,2,1,1,2,1.5,224596,898384,No,No,Cash,Lunch,Friday,0,27,5,Food was mediocre at best. Service was slow and inattentive. Probably won't return.
1377,2024-04-28,21,Male,Chinese,Tangerang,3,47,2,2,4,3,2.8,174166,522498,No,No,Debit Card,Lunch,Sunday,1,18,4,Not authentic at all. Poor customer service. Might give it another try.
1378,2025-11-03,52,Male,Arabic,Bekasi,6,50,5,4,3,3,3.8,356423,2138538,Yes,Yes,Cash,Lunch,Monday,0,27,4,"Amazing Arabic cuisine, authentic flavors! Server was knowledgeable and helpful. Might give it another try."
